Symbiota ID,institutionCode(Collection),CollectionCode,OwnerInstitutionCode,BasisOfRecord,OccurrenceID,CatalogNumber,OtherCatalogNumbers,HigherClassification,Kingdom,Phylum,Class,Order,Family,ScientificName,TaxonID,ScientificNameAuthorship,Genus,Subgenus,SpecificEpithet,VerbatimTaxonRank,InfraspecificEpithet,TaxonRank,IdentifiedBy,DateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
6595708,FNL,,,PreservedSpecimen,,A18A-297,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Lactarius,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius mucidus,257868,Burl.,Lactarius,,mucidus,,,Species,Andrus Voitk,,,,,,,Andrus Voitk,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2314,Coniferous Woods,Moss,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,30590540-49b8-49b3-9b64-f038e63e72a1,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595708
6595709,FNL,,,PreservedSpecimen,,A18A-296,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Suillaceae,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus elbensis,655526,(Peck) Kuntze,Suillus,,elbensis,,,Species,Van Cotter,,,,,,,Patricia Hill,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2315,Coniferous Woods,Soil,,,,,,,,,Larch,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2022-09-20 7:54,,62,d5f958f7-e646-4002-955a-4298b74086fa,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595709
6595710,FNL,,,PreservedSpecimen,,A18A-295,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius angelesianus,153733,A.H. Sm.,Cortinarius,,angelesianus,,,Species,Renée Lebeuf,,,,,,,Andrus Voitk,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2316; DNA,Coniferous Woods,Soil,,,,,,,,,Balsam Fir; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,9642b52f-8fe1-4e72-b39a-ca4b5faa8cd2,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595710
6595711,FNL,,,PreservedSpecimen,,A18A-299,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Lactarius,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius hibbardae,257735,Peck,Lactarius,,hibbardae,,,Species,Greg Thorn,,,,,,,Janet Kergoat,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2317; syn: L. hibbardae,Swamp,Moss,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,b3e3a986-52db-4a66-b524-8fea03e5827e,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595711
6595712,FNL,,,PreservedSpecimen,,A18A-307,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia uda,629361,(Pers.) Redhead,Bogbodia,,uda,,,Species,Renée Lebeuf,,,,,,,André Arsenault,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2325,Coniferous Woods,Moss,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2022-09-20 7:54,,62,8eae2709-e922-4f83-8195-daf2fe0a7053,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595712
6595713,FNL,,,PreservedSpecimen,,A18A-311,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,13394,(Pers.) Gray,Cortinarius,,,,,Genus,,,,,,,,Rytas Vilgalys,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2326; DNA,Bog; Coniferous Wood,Moss; Sphagnum,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,61548650-4cc4-4ac4-a87d-0a45623854db,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595713
6595714,FNL,,,PreservedSpecimen,,A18A-302,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,13394,(Pers.) Gray,Cortinarius,,,,,Genus,,,,,,,,Sara Jenkins,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2336; DNA,Coniferous Woods,Moss,,,,,,,,,Balsam Fir; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,1c88224e-1d0e-412f-bb6f-98761f9ce476,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595714
6595715,FNL,,,PreservedSpecimen,,A18A-304,,,,,,,,Cortinarius subtortus cf.,,,,,,,,,Renée Lebeuf,,,,,,,Joyce Thompson,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2343; DNA,Coniferous Woods,Moss,,,,,,,,,Alder; Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,9cc2bb05-1908-46d2-a958-790ea9241c60,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595715
6595716,FNL,,,PreservedSpecimen,,A18A-306,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Suillaceae,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus ampliporus,655490,(Peck) Kuntze,Suillus,,ampliporus,,,Species,Andrus Voitk,,,,,,,Don Spencer,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2346,Bog; Coniferous Wood,Duff; Moss,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2022-09-20 7:54,,62,e9466afe-c8b9-45a7-940e-263f208f63ed,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595716
6595717,FNL,,,PreservedSpecimen,,A18A-324,,,,,,,,"Hydnum ""repandum""",,,,,,,,,Andrus Voitk,,,,,,,Geoff Thrulow,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2347,Coniferous Woods,Moss; Soil,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,625f2c95-bce1-4a5f-92ce-1511359e9544,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595717
6595718,FNL,,,PreservedSpecimen,,A18A-303,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Hydnangiaceae,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,15371,Berk. & Broome,Laccaria,,,,,Genus,Andrus Voitk,,,,,,,Don Spencer,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2348; DNA,Bog; Coniferous Wood,Duff,,,,,,,,,Alder; Birch; Balsam Fir; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,1c15c274-e091-44cd-9da7-649f161b42b5,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595718
6595719,FNL,,,PreservedSpecimen,,A18A-335,,Protozoa|Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Tubiferaceae|Agaricaceae|Lycoperdon,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon perlatum,279143,Pers.,Lycoperdon,,perlatum,,,Species,Andrus Voitk,,,,,,,Michel Savard,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2472,"Field, Lawn, Meadow",Soil,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,698c1814-3825-4383-b5cb-3370a0fea4e9,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595719
6595720,FNL,,,PreservedSpecimen,,A18A-333,,Fungi|Ascomycota|Pezizomycotina|Leotiomycetes|Leotiomycetidae|Erysiphales|Erysiphaceae|Erysiphe,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe aggregata,216668,(Peck) Farl.,Erysiphe,,aggregata,,,Species,Van Cotter,,,,,,,Van Cotter,,,9/27/2018,,2018,9,27,270,,9/27/2018,Photo number = 2482; Powdery mildew on Alnus sp.,Parking lot; Mixed Woods,,,,,,,,,,Alnus sp.,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,La Manche Provincial Park,,0,,47.16681,-52.88449,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,c1986e18-d4d3-4de5-8b4a-fd55f9e2f334,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595720
6595721,FNL,,,PreservedSpecimen,,A18A-336,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Omphalotaceae|Marasmiaceae|Marasmiellus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmiellus perforans,281498,"(Hoffm.) Antonín, Halling & Noordel.",Marasmiellus,,perforans,,,Species,Greg Thorn,,,,,,,Michel Savard,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2484,Roadside,Moss,,,,,,,,,Larch,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,252cf4eb-dfd3-4a34-8e0c-b9ae0d66f02d,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595721
6595722,FNL,,,PreservedSpecimen,,A18A-377,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Trichaptum,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trichaptum abietinum,190012,(Dicks.) Ryvarden,Trichaptum,,abietinum,,,Species,Andrus Voitk,,,,,,,Sarah Penney,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2504,Coniferous Woods,Dead Wood,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,45dbb99a-0083-4468-97cf-435e9986b51d,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595722
6595723,FNL,,,PreservedSpecimen,,A18A-371,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius caperatus,154085,(Pers.) Fr.,Cortinarius,,caperatus,,,Species,Andrus Voitk,,,,,,,Rytas Vilgalys,,,9/28/2018,,2018,9,28,271,,9/28/2018,Photo number = 2511,Bog,Sphagnum,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Butter Pot Provincial Park (Campground),,0,,47.403179,-53.057756,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,d82e6ffa-9f05-4b43-9f58-fa3c114ae41e,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595723
6595724,FNL,,,PreservedSpecimen,,A18A-362,,Fungi|Ascomycota|Taphrinomycotina|Neolectomycetes|Neolectomycetidae|Neolectales|Neolectaceae|Neolecta,Fungi,Ascomycota,Neolectomycetes,Neolectales,Neolectaceae,Neolecta vitellina,186275,(Bres.) Korf & J.K. Rogers,Neolecta,,vitellina,,,Species,Renée Lebeuf,,,,,,,Pieter van Heerden,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2522,,Moss,,,,,,,,,Balsam Fir; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,9a8f3723-9f69-4d7e-a8a3-7fa821cbed62,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595724
6595725,FNL,,,PreservedSpecimen,,A18A-326,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Strophariaceae,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hebeloma,14843,(Fr.) P. Kumm.,Hebeloma,,,,,Genus,Renée Lebeuf,,,,,,,Geoff Thrulow,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2526,Coniferous Woods,Moss; Sphagnum,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,1b2b9fcb-d124-4de6-ac17-4d4a9bbda5d7,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595725
6595726,FNL,,,PreservedSpecimen,,A18A-327,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Hydnangiaceae|Laccaria,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria longipes,256187,G.M. Muell.,Laccaria,,longipes,,,Species,Renée Lebeuf,,,,,,,Tim Foster,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2527,Bog; Coniferous Wood,Sphagnum,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,f48479cc-9cce-48e5-876c-695e6a28625a,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595726
6595727,FNL,,,PreservedSpecimen,,A18A-328,,,,,,,,Cortinarius brunneus group,,,,,,,,,Renée Lebeuf,,,,,,,Renée Lebeuf,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2528,,,,,,,,,,,Balsam Fir; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,abeebe19-9e2c-46cf-b884-5aa3c6a8ca9e,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595727
6595728,FNL,,,PreservedSpecimen,,A18A-329,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Suillaceae,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus ampliporus,655490,(Peck) Kuntze,Suillus,,ampliporus,,,Species,Renée Lebeuf,,,,,,,Tim Foster,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2529,Coniferous Woods,,,,,,,,,,Balsam Fir; Larch,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2022-09-20 7:54,,62,50873624-0453-4f63-b654-d2665807efaa,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595728
6595729,FNL,,,PreservedSpecimen,,A18A-330,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,13394,(Pers.) Gray,Cortinarius,,,,,Genus,,,,,,,,Claudia Hanel,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2531; DNA,Coniferous Woods,Moss,,,,,,,,,Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,3ecac9f4-0bec-470c-9375-c9866067c62a,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595729
6595730,FNL,,,PreservedSpecimen,,A18A-331,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius camphoratus,154068,(Fr.) Fr.,Cortinarius,,camphoratus,,,Species,Renée Lebeuf,,,,,,,Van Cotter,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2532,Coniferous Woods,Sphagnum,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Wilderness Area Trail,,0,,47.234463,-53.291749,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,ed81c04c-0830-41d1-a15e-ea156a9435f3,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595730
6595731,FNL,,,PreservedSpecimen,,A18A-332,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Lactarius,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius deceptivus,257636,Peck,Lactarius,,deceptivus,,,Species,Van Cotter,,,,,,,Van Cotter,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2533,Coniferous Woods,Sphagnum,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Wilderness Area Trail,,0,,47.234463,-53.291749,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,0b047b1e-66f2-44ba-86d5-d99a7b690723,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595731
6595732,FNL,,,PreservedSpecimen,,A18A-338,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariomycetidae|Trechisporales|Auriculariales|Hydnodontaceae|Pseudohydnum,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Hydnodontaceae,Pseudohydnum gelatinosum,312581,(Scop.) P. Karst.,Pseudohydnum,,gelatinosum,,,Species,Verlé Harrop & Van Cotter,,,,,,,Verlé Harrop,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2540,Coniferous Woods,Dead Conifer Wood,,,,,,,,,Balsam Fir; Larch; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Wilderness Area Trail,,0,,47.234463,-53.291749,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,dc1f2d89-2634-4885-a8c2-c675faf9a9ad,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595732
6595733,FNL,,,PreservedSpecimen,,A18A-337,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Lactarius,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius vinaceorufescens,258206,A.H. Sm.,Lactarius,,vinaceorufescens,,,Species,Renée Lebeuf,,,,,,,Geoff Thrulow,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2541,Coniferous Woods,Moss; Sphagnum,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Wilderness Area Trail,,0,,47.234463,-53.291749,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,064eb043-36e6-49ca-a7b0-2ba8150830c1,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595733
6595734,FNL,,,PreservedSpecimen,,A18A-343,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Mycenaceae,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,16268,(Pers.) Roussel,Mycena,,,,,Genus,,,,,,,,Elizabeth Noseworthy,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2542,Coniferous Woods,Moss; Sphagnum; Dead Wood,,,,,,,,,Birch; Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,e99d4b77-12c0-4a99-8e08-d3978d33973e,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595734
6595735,FNL,,,PreservedSpecimen,,A18A-342,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Lactarius,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius sordidus,258092,Velen.,Lactarius,,sordidus,,,Species,Renée Lebeuf,,,,,,,Mical Moser,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2543,,Moss; Sphagnum,,,,,,,,,Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,1265f1e1-e298-4854-b9f8-28e3f3a24c90,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595735
6595736,FNL,,,PreservedSpecimen,,A18A-341,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius rubellus,155949,Cooke,Cortinarius,,rubellus,,,Species,Renée Lebeuf & Greg Thorn,,,,,,,Renée Lebeuf,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2544,Coniferous Woods,Sphagnum,,,,,,,,,Balsam Fir; Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,0c370e12-79c7-4404-b87f-ac3ef8c7d8c8,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595736
6595737,FNL,,,PreservedSpecimen,,A18A-346,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Tricholomataceae|Tricholoma,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma subsejunctum,545843,Peck,Tricholoma,,subsejunctum,,,Species,Renée Lebeuf,,,,,,,Bonnie Richard,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2558,Coniferous Woods,Moss,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Wilderness Area Trail,,0,,47.234463,-53.291749,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,1ad7819c-a90a-4840-afe8-aa12021c1810,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595737
6595738,FNL,,,PreservedSpecimen,,A18A-347,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Boletaceae|Leccinum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum holopus,184933,(Rostk.) Watling,Leccinum,,holopus,,,Species,Renée Lebeuf,,,,,,,Elizabeth Noseworthy,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2560,Coniferous Woods,Moss; Sphagnum; Dead Wood,,,,,,,,,Birch; Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,6814ea2f-b7af-4f52-b78e-581e82861c21,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595738
6595739,FNL,,,PreservedSpecimen,,A18A-358,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius evernius,154541,(Fr.) Fr.,Cortinarius,,evernius,,,Species,Renée Lebeuf,,,,,,,Claudia Hanel,,,9/29/2018,,2018,9,29,272,,9/29/2018,Photo number = 2562,Coniferous Woods,Moss; Sphagnum,,,,,,,,,Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Salmonier Nature Park,,0,,47.264753,-53.284043,,,,,,,,,,,,,,,,,Chris Deduke,2019-01-24 17:27,,62,e12b7063-9080-4128-bef8-df7859378cb5,https://www.mycoportal.org/portal/collections/individual/index.php?occid=6595739
